"origin_geoid","conteo","suma_trip_scaled_ratio","geometry","longitud","latitud"
"130480001260A037",1,7.94,c(-98.802717699416, 20.1190415996509),-98.802717699416,20.1190415996509
"130480001260A048",2,36.02,c(-98.8035624757181, 20.1178922243027),-98.8035624757181,20.1178922243027
"130480001260A053",4,25.38,c(-98.8032083400009, 20.122536636417),-98.8032083400009,20.122536636417
"130480001260A062",44,514.1,c(-98.806869213119, 20.1259521894303),-98.806869213119,20.1259521894303
"130480001260A069",4,76.19,c(-98.8081322973128, 20.1242953406976),-98.8081322973128,20.1242953406976
"130480001260A072",1,29.74,c(-98.8082852821279, 20.1250071533371),-98.8082852821279,20.1250071533371
"1304800012614002",12,384.11,c(-98.7854477952871, 20.1257750419339),-98.7854477952871,20.1257750419339
"1304800012614003",33,492.78,c(-98.7818951088504, 20.1246586956425),-98.7818951088504,20.1246586956425
"1304800012614004",68,640.02,c(-98.7840064685019, 20.1232275445289),-98.7840064685019,20.1232275445289
"1304800012614007",2,28.45,c(-98.7839257824689, 20.1259415971189),-98.7839257824689,20.1259415971189
"1304800012614011",1,24.46,c(-98.7834662152654, 20.1244130733718),-98.7834662152654,20.1244130733718
"1304800012614012",4,42.82,c(-98.7839251865187, 20.1267765758951),-98.7839251865187,20.1267765758951
"1304800012614016",7,98.45,c(-98.7822072036962, 20.1242794374095),-98.7822072036962,20.1242794374095
"1304800012614017",80,960.67,c(-98.7875239732423, 20.1233425500912),-98.7875239732423,20.1233425500912
"1304800012629002",5,66.36,c(-98.7788526975828, 20.1304103262217),-98.7788526975828,20.1304103262217
"1304800012629007",9,121.96,c(-98.7785280228924, 20.1302723059698),-98.7785280228924,20.1302723059698
"1304800012629008",3,66.7,c(-98.7798540370224, 20.1307812393043),-98.7798540370224,20.1307812393043
"1304800012629009",13,223.18,c(-98.779703828631, 20.1309838896113),-98.779703828631,20.1309838896113
"1304800012629010",2,55.71,c(-98.7783388710235, 20.1313963981111),-98.7783388710235,20.1313963981111
"1304800012629011",2,21.16,c(-98.7785043375977, 20.1309686394013),-98.7785043375977,20.1309686394013
"1304800012629012",1,16.46,c(-98.7782628675321, 20.1302144404481),-98.7782628675321,20.1302144404481
"1304800012633001",1,10.14,c(-98.7699644904112, 20.1331209318767),-98.7699644904112,20.1331209318767
"1304800012633005",13,201.43,c(-98.7701962806108, 20.1338170892904),-98.7701962806108,20.1338170892904
"1304800012633006",2,6.49,c(-98.7691778460344, 20.1327893012969),-98.7691778460344,20.1327893012969
"1304800012633008",3,161.51,c(-98.7702686838708, 20.1324488208741),-98.7702686838708,20.1324488208741
"1304800012633010",2,51.7,c(-98.7683005058213, 20.1324335372516),-98.7683005058213,20.1324335372516
"1304800012633011",3,118.17,c(-98.7687703532999, 20.132183133593),-98.7687703532999,20.132183133593
"1304800012633015",4,184.62,c(-98.7667386646101, 20.1319816418804),-98.7667386646101,20.1319816418804
"1304800012633016",2,80.23,c(-98.7705844701466, 20.1327414432847),-98.7705844701466,20.1327414432847
"1304800012648001",12,144.16,c(-98.7763760131595, 20.1329360417111),-98.7763760131595,20.1329360417111
"1304800012648002",9,1341.04,c(-98.7747255903976, 20.1327810928341),-98.7747255903976,20.1327810928341
"1304800012648003",2,18.47,c(-98.7742039873892, 20.1330095616751),-98.7742039873892,20.1330095616751
"1304800012648005",2,38.37,c(-98.7745458884619, 20.1318059030304),-98.7745458884619,20.1318059030304
"1304800012648008",3,22.66,c(-98.7782166895251, 20.1362688257704),-98.7782166895251,20.1362688257704
"1304800012648013",1,18.14,c(-98.7765238725174, 20.136681337563),-98.7765238725174,20.136681337563
"1304800012648018",2,25.48,c(-98.7738876841541, 20.1318978835377),-98.7738876841541,20.1318978835377
"1304800012648024",4,95.54,c(-98.7733720667843, 20.132501081062),-98.7733720667843,20.132501081062
"1304800012648025",10,192.08,c(-98.7731205281636, 20.1320059427629),-98.7731205281636,20.1320059427629
"1304800012648026",3,32.69,c(-98.77946552325, 20.1373016728913),-98.77946552325,20.1373016728913
"1304800012648027",1,11.22,c(-98.7730689689762, 20.1331571046188),-98.7730689689762,20.1331571046188
"1304800012648028",7,192.11,c(-98.7729920963557, 20.1325405957122),-98.7729920963557,20.1325405957122
"1304800012648029",1,12.37,c(-98.7728209579889, 20.1350839592434),-98.7728209579889,20.1350839592434
"1304800012648031",1,20.07,c(-98.7722052545417, 20.1344270247725),-98.7722052545417,20.1344270247725
"1304800012648033",15,406.38,c(-98.7739295367802, 20.1337891391854),-98.7739295367802,20.1337891391854
"1304800012648036",1,5.7,c(-98.7735497666292, 20.1338433336516),-98.7735497666292,20.1338433336516
"1304800012648039",4,58.9,c(-98.7743304259626, 20.1346909230822),-98.7743304259626,20.1346909230822
"1304800012648040",8,320.52,c(-98.7731531512642, 20.1338736964854),-98.7731531512642,20.1338736964854
"1304800012648041",17,183.52,c(-98.7756125652941, 20.1326014574551),-98.7756125652941,20.1326014574551
"1304800012648042",1,10.71,c(-98.7743627579557, 20.1355260064284),-98.7743627579557,20.1355260064284
"1304800012648043",9,143.18,c(-98.7755663128384, 20.1309553643247),-98.7755663128384,20.1309553643247
"1304800012648046",11,126.97,c(-98.7752417934314, 20.1327147710325),-98.7752417934314,20.1327147710325
"1304800012648052",6,245.23,c(-98.7759826360689, 20.1325146387879),-98.7759826360689,20.1325146387879
"1304800012648054",2,26.32,c(-98.7764319558985, 20.1322919988914),-98.7764319558985,20.1322919988914
"1304800012648055",4,39.98,c(-98.7768355235745, 20.1324085820873),-98.7768355235745,20.1324085820873
"1304800012648056",1,13.95,c(-98.7767773769401, 20.1330410055949),-98.7767773769401,20.1330410055949
"1304800012648058",1,17.16,c(-98.7771198442078, 20.1330858623301),-98.7771198442078,20.1330858623301
"1304800012648059",1,4.5,c(-98.7760998632055, 20.1357104757401),-98.7760998632055,20.1357104757401
"1304800012648064",1,5.04,c(-98.7774637646819, 20.1331112356471),-98.7774637646819,20.1331112356471
"1304800012648068",1,4.88,c(-98.7788619602897, 20.1319723404005),-98.7788619602897,20.1319723404005
"1304800012648069",1,26.22,c(-98.7746234309376, 20.1321561536688),-98.7746234309376,20.1321561536688
"1304800012648071",1,2.82,c(-98.7769110734903, 20.1317093227007),-98.7769110734903,20.1317093227007
"1304800012648072",6,82.74,c(-98.7773089091809, 20.1317695399106),-98.7773089091809,20.1317695399106
"1304800012648073",3,181.75,c(-98.7776917812597, 20.1318167752591),-98.7776917812597,20.1318167752591
"1304800012648075",4,76.12,c(-98.7773725363786, 20.1367665805883),-98.7773725363786,20.1367665805883
"1304800012648076",1,12.74,c(-98.7751166153777, 20.1363260796507),-98.7751166153777,20.1363260796507
"1304800012652001",3,105.71,c(-98.7744705245786, 20.1379363434098),-98.7744705245786,20.1379363434098
"1304800012652003",2,9.55,c(-98.7748484880036, 20.137919017792),-98.7748484880036,20.137919017792
"1304800012652004",4,86.14,c(-98.7737028260888, 20.1380480458896),-98.7737028260888,20.1380480458896
"1304800012652006",1,7.87,c(-98.7752851313782, 20.1393350809922),-98.7752851313782,20.1393350809922
"1304800012652008",5,72.1,c(-98.7728009099657, 20.136431767565),-98.7728009099657,20.136431767565
"1304800012652009",7,183.83,c(-98.7722888548503, 20.1359156593429),-98.7722888548503,20.1359156593429
"1304800012652010",8,184.19,c(-98.7721816062156, 20.1355385859984),-98.7721816062156,20.1355385859984
"1304800012652011",1,77.63,c(-98.7718450257563, 20.1352202657449),-98.7718450257563,20.1352202657449
"1304800012652016",1,21.05,c(-98.7710624838696, 20.1381057622274),-98.7710624838696,20.1381057622274
"1304800012652017",1,19.89,c(-98.772385184632, 20.1376305167825),-98.772385184632,20.1376305167825
"1304800012652018",1,7.52,c(-98.772300072023, 20.1372688050814),-98.772300072023,20.1372688050814
"1304800012652019",2,31.75,c(-98.772279777191, 20.1368979877896),-98.772279777191,20.1368979877896
"1304800012652022",104,4588.6,c(-98.7726700646518, 20.1383521245594),-98.7726700646518,20.1383521245594
"1304800012652026",12,707.19,c(-98.774211542871, 20.1361621295848),-98.774211542871,20.1361621295848
"1304800012652027",1,8.16,c(-98.7735063350182, 20.136445447835),-98.7735063350182,20.136445447835
"1304800012652029",3,74.22,c(-98.773014390307, 20.1390211696388),-98.773014390307,20.1390211696388
"1304800012652031",2,68.34,c(-98.7738996840208, 20.1365685283258),-98.7738996840208,20.1365685283258
"1304800012652032",1,16.92,c(-98.7732370357942, 20.1396128945473),-98.7732370357942,20.1396128945473
"1304800012652036",4,139.86,c(-98.7721769602384, 20.1386681517135),-98.7721769602384,20.1386681517135
"1304800012652039",4,201.01,c(-98.7747031223867, 20.1368201741752),-98.7747031223867,20.1368201741752
"1304800012652043",1,13.98,c(-98.7722089590132, 20.1390314673908),-98.7722089590132,20.1390314673908
"1304800012652049",2,25.11,c(-98.7746395903506, 20.1392213130806),-98.7746395903506,20.1392213130806
"1304800012652053",2,107.89,c(-98.7752365841221, 20.1403439007787),-98.7752365841221,20.1403439007787
"1304800012652054",2,247.03,c(-98.7744665555546, 20.1400975200083),-98.7744665555546,20.1400975200083
"1304800012652059",1,44.84,c(-98.7754937002883, 20.1400247808904),-98.7754937002883,20.1400247808904
"1304800012652060",8,339.93,c(-98.7734247149514, 20.1388378593899),-98.7734247149514,20.1388378593899
"1304800012652063",1,9.04,c(-98.7749205464745, 20.1399161584785),-98.7749205464745,20.1399161584785
"1304800012667001",1,9.93,c(-98.7684716690283, 20.1356083587621),-98.7684716690283,20.1356083587621
"1304800012667002",4,33.14,c(-98.7684208945497, 20.1352538042864),-98.7684208945497,20.1352538042864
"1304800012667003",3,37.27,c(-98.7692659095803, 20.135351805226),-98.7692659095803,20.135351805226
"1304800012667005",10,257.77,c(-98.7683848525474, 20.1348864967299),-98.7683848525474,20.1348864967299
"1304800012667007",2,54.05,c(-98.770118974211, 20.135870972647),-98.770118974211,20.135870972647
"1304800012667008",1,31.75,c(-98.768215767682, 20.1345581574262),-98.768215767682,20.1345581574262
"1304800012667009",1,11.07,c(-98.7690292675465, 20.1344552091082),-98.7690292675465,20.1344552091082
"1304800012667013",1,10.97,c(-98.7698243818665, 20.1388952183546),-98.7698243818665,20.1388952183546
"1304800012667014",2,80.32,c(-98.7682602094244, 20.1341985640023),-98.7682602094244,20.1341985640023
"1304800012667015",1,69.35,c(-98.7682583418189, 20.1338184898416),-98.7682583418189,20.1338184898416
"1304800012667016",2,15.81,c(-98.7679673484885, 20.1332565942195),-98.7679673484885,20.1332565942195
"1304800012667017",1,9.8,c(-98.7704369905152, 20.1388450823593),-98.7704369905152,20.1388450823593
"1304800012667020",1,7,c(-98.766737403576, 20.1338208107404),-98.766737403576,20.1338208107404
"1304800012667022",23,563.67,c(-98.766213332474, 20.1327906046599),-98.766213332474,20.1327906046599
"1304800012667024",8,211.18,c(-98.7649772982645, 20.1338712805453),-98.7649772982645,20.1338712805453
"1304800012667025",1,15.24,c(-98.7667775702276, 20.1341935989501),-98.7667775702276,20.1341935989501
"1304800012667026",4,125.63,c(-98.7663374562512, 20.1346067273485),-98.7663374562512,20.1346067273485
"1304800012667027",7,69.79,c(-98.7659108945868, 20.1339165151202),-98.7659108945868,20.1339165151202
"1304800012667028",1,27.28,c(-98.7657196784784, 20.1339274979385),-98.7657196784784,20.1339274979385
"1304800012667029",16,341.36,c(-98.7663889092968, 20.134964166983),-98.7663889092968,20.134964166983
"1304800012667030",2,31.44,c(-98.766457356237, 20.1353288784191),-98.766457356237,20.1353288784191
"1304800012667033",7,220.74,c(-98.7655687234002, 20.1351609122124),-98.7655687234002,20.1351609122124
"1304800012667034",2,31.43,c(-98.7700229616826, 20.136262286872),-98.7700229616826,20.136262286872
"1304800012667035",2,23.86,c(-98.7700386361021, 20.1365405316362),-98.7700386361021,20.1365405316362
"1304800012667036",12,279.27,c(-98.7676467653563, 20.1354563555983),-98.7676467653563,20.1354563555983
"1304800012667037",1,26.25,c(-98.7695212468518, 20.1339467687776),-98.7695212468518,20.1339467687776
"1304800012667040",1,12.18,c(-98.7650559956602, 20.132927062255),-98.7650559956602,20.132927062255
"1304800012722001",133,950.65,c(-98.7347476173735, 20.0995844096847),-98.7347476173735,20.0995844096847
"1304800012722003",6,141.83,c(-98.7401305397922, 20.096962536643),-98.7401305397922,20.096962536643
"1304800012722004",1,44.04,c(-98.7399914888345, 20.0979484380482),-98.7399914888345,20.0979484380482
"1304800012722005",1,10.73,c(-98.7295139516396, 20.1035338047308),-98.7295139516396,20.1035338047308
"1304800012737001",27,1428.3,c(-98.7268284996413, 20.1062996053845),-98.7268284996413,20.1062996053845
"1304800012737002",1,1,c(-98.7262783734873, 20.1058830919191),-98.7262783734873,20.1058830919191
"1304800012737004",3,9.67,c(-98.7270511270929, 20.1059349512074),-98.7270511270929,20.1059349512074
"1304800012737008",1,5.71,c(-98.7272736270107, 20.1055534956377),-98.7272736270107,20.1055534956377
"1304800012737010",1,30.35,c(-98.7270257341271, 20.1048753962922),-98.7270257341271,20.1048753962922
"1304800012737014",2,20.92,c(-98.7257087554983, 20.1066607227391),-98.7257087554983,20.1066607227391
"1304800012741001",42,410.16,c(-98.7512631262256, 20.0871053401369),-98.7512631262256,20.0871053401369
"1304800012741002",9,57.12,c(-98.7512912524189, 20.0866003155867),-98.7512912524189,20.0866003155867
"1304800012741003",146,1004.89,c(-98.7510463134089, 20.0875028412538),-98.7510463134089,20.0875028412538
"1304800012741004",5,63.14,c(-98.7514292711226, 20.0861492038997),-98.7514292711226,20.0861492038997
"1304800012741005",12,84.42,c(-98.7514294070911, 20.0883120089186),-98.7514294070911,20.0883120089186
"1304800012741006",15,163.24,c(-98.7506396301918, 20.0878096920203),-98.7506396301918,20.0878096920203
"1304800012741007",35,194.39,c(-98.7505100612017, 20.0881596902716),-98.7505100612017,20.0881596902716
"1304800012741008",40,278.97,c(-98.7516121535736, 20.0857491974482),-98.7516121535736,20.0857491974482
"1304800012741009",129,992.5,c(-98.7506076713391, 20.0889575320706),-98.7506076713391,20.0889575320706
"1304800012741010",159,1922.66,c(-98.751733390553, 20.0840461691468),-98.751733390553,20.0840461691468
"1304800012741011",339,3297.35,c(-98.752367108649, 20.0886332109157),-98.752367108649,20.0886332109157
"1304800012741012",64,714.85,c(-98.750303558042, 20.0897493250248),-98.750303558042,20.0897493250248
"1304800012741013",6,46.21,c(-98.7515982396542, 20.0844795449498),-98.7515982396542,20.0844795449498
"1304800012741014",4,27.25,c(-98.7520839915781, 20.0846449016753),-98.7520839915781,20.0846449016753
"1304800012741015",3,39.31,c(-98.7525421104845, 20.0848062789783),-98.7525421104845,20.0848062789783
"1304800012741016",15,102.59,c(-98.7529899124859, 20.0849885867998),-98.7529899124859,20.0849885867998
"1304800012741018",24,177.27,c(-98.7529264665818, 20.0839547066431),-98.7529264665818,20.0839547066431
"1304800012741020",11,191.08,c(-98.7532721718898, 20.0832651017689),-98.7532721718898,20.0832651017689
"1304800012756001",150,2071.16,c(-98.7773518390511, 20.0552532403634),-98.7773518390511,20.0552532403634
"1304800012756002",144,1897.91,c(-98.7764599726011, 20.056512718424),-98.7764599726011,20.056512718424
"1304800012760001",15,237.5,c(-98.716677795669, 20.1242202881479),-98.716677795669,20.1242202881479
"1304800012760003",7,310.74,c(-98.7166043187933, 20.1246849720298),-98.7166043187933,20.1246849720298
"1304800012760004",2,22.43,c(-98.7159042919422, 20.1244138847772),-98.7159042919422,20.1244138847772
"1304800012760005",2,14.28,c(-98.716032528588, 20.1238834261175),-98.716032528588,20.1238834261175
"1304800012760007",1,8.18,c(-98.7164606996728, 20.1235368359412),-98.7164606996728,20.1235368359412
"1304800012760010",2,13.14,c(-98.7165695359392, 20.1264266719733),-98.7165695359392,20.1264266719733
"1304800012760011",1,34.95,c(-98.7162320361718, 20.1261312785405),-98.7162320361718,20.1261312785405
"1304800012760014",1,12.79,c(-98.7165424462359, 20.1221554973933),-98.7165424462359,20.1221554973933
"1304800012760016",1,13.22,c(-98.7164030563977, 20.1216832430584),-98.7164030563977,20.1216832430584
"1304800012775001",2,24.96,c(-98.7927619126895, 20.0556440400599),-98.7927619126895,20.0556440400599
"1304800012775002",11,151.45,c(-98.7922225889458, 20.0562510442168),-98.7922225889458,20.0562510442168
"1304800012775004",3,46.25,c(-98.7918535452542, 20.0559390594803),-98.7918535452542,20.0559390594803
"1304800012775005",6,94.14,c(-98.7940529486301, 20.0554188842062),-98.7940529486301,20.0554188842062
"1304800012775007",60,913.59,c(-98.7914819928066, 20.0559904187238),-98.7914819928066,20.0559904187238
"1304800012775008",3,21.72,c(-98.7915226976542, 20.055677152043),-98.7915226976542,20.055677152043
"1304800012775009",3,66.39,c(-98.791162935563, 20.0551126968668),-98.791162935563,20.0551126968668
"1304800012775011",10,101.67,c(-98.7935260777945, 20.0562645181583),-98.7935260777945,20.0562645181583
"1304800012775012",2,20.63,c(-98.7939087080753, 20.0566076334047),-98.7939087080753,20.0566076334047
"1304800012775013",21,344.2,c(-98.7947511058983, 20.0571744627861),-98.7947511058983,20.0571744627861
"1304800012775015",1,5.6,c(-98.7918329095611, 20.0547920537632),-98.7918329095611,20.0547920537632
"1304800012775016",13,86.79,c(-98.7909695028841, 20.0554112319769),-98.7909695028841,20.0554112319769
"1304800012775017",6,121.35,c(-98.7912987700082, 20.0546490774781),-98.7912987700082,20.0546490774781
